CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
691.0,Germany,Male,33,5,20955.94,2,1,1,98968.26,0
685.0,France,Male,44,5,81339.26,2,1,1,116525.72,0
459.0,France,Male,44,6,0.0,1,0,0,58451.26,0
712.0,France,Female,38,1,176859.03,1,1,0,120666.05,0
705.0,France,Male,48,10,0.0,1,1,1,123517.53,0
688.0,France,Female,63,2,0.0,1,0,1,196602.26,0
824.0,France,Female,45,7,78695.62,2,1,1,98076.76,0
683.0,Germany,Male,51,8,208451.58,2,0,1,146927.66,0
677.0,France,Male,18,0,81765.19,1,1,0,195495.05,0
607.0,France,Female,43,6,0.0,1,1,1,34786.26,0
633.0,France,Female,23,3,0.0,2,1,0,191988.57,0
831.0,Spain,Male,31,2,168606.11,1,0,0,19787.07,0
571.0,Spain,Male,50,10,0.0,2,1,0,115509.11,0
722.0,France,Female,39,2,4426.15,1,0,1,104975.63,0
686.0,France,Female,18,8,0.0,2,0,1,159476.24,0
561.0,Spain,Male,51,5,0.0,2,1,0,100003.54,0
666.0,France,Male,39,2,69706.4,2,0,0,106911.78,1
693.0,France,Male,35,8,56069.53,1,0,0,60210.69,0
588.0,Germany,Male,36,8,126639.41,1,1,0,41879.74,1
695.0,Spain,Male,30,2,176029.12,1,0,0,48801.9,0
648.0,Spain,Male,34,6,76653.92,2,1,1,126108.67,0
590.0,Germany,Male,34,8,87267.52,2,0,1,50056.75,0
699.0,Germany,Male,37,6,81709.65,1,1,1,85507.15,0
606.0,Spain,Female,49,5,155359.64,2,0,0,40187.94,0
558.0,Germany,Female,46,8,0.0,2,1,0,50951.88,0
666.0,Spain,Male,43,7,0.0,2,1,0,121993.84,0
540.0,Spain,Male,24,5,0.0,1,1,1,58526.21,0
545.0,Germany,Male,25,9,0.0,1,1,0,38825.33,1
546.0,France,Female,38,9,0.0,2,1,1,196081.72,0
606.0,Germany,Male,37,6,104831.34,1,1,1,96794.45,1
570.0,France,Male,38,5,88060.36,1,1,1,163867.22,0
763.0,France,Male,46,4,127396.76,2,1,1,93539.45,0
462.0,France,Male,57,3,184111.6,2,1,0,5570.03,1
785.0,France,Male,27,9,49554.48,1,0,1,145739.13,0
764.0,France,Female,47,2,0.0,2,0,0,191612.98,1
567.0,France,Male,24,10,85765.26,2,1,0,174272.54,0
582.0,Spain,Male,29,4,95466.29,1,0,1,154756.67,0
666.0,France,Male,18,4,0.0,1,0,0,111062.35,0
645.0,France,Female,43,9,86898.37,2,0,1,13877.62,0
579.0,Germany,Male,22,0,24243.55,2,1,1,171665.65,0
537.0,Germany,Male,35,8,0.0,1,0,1,109468.13,0
718.0,Spain,Female,37,6,0.0,1,1,0,92433.09,0
783.0,Germany,Female,39,1,0.0,2,1,0,34608.31,0
514.0,Spain,Male,46,3,0.0,2,1,1,62719.51,0
639.0,Spain,Male,46,0,0.0,1,0,1,41201.38,0
586.0,France,Female,45,2,22600.45,2,1,0,102576.3,0
655.0,Spain,Male,45,3,80207.67,2,0,1,18345.12,0
376.0,France,Male,31,9,23464.64,2,1,1,96989.12,0
708.0,Germany,Female,31,4,202470.33,2,1,1,62886.01,0
677.0,France,Female,25,5,164515.54,1,1,0,198986.1,0
549.0,France,Male,44,5,0.0,1,1,1,162961.94,0
583.0,Germany,Male,34,3,177492.78,2,1,0,181086.73,0
613.0,France,Male,35,6,45729.2,2,0,1,125158.59,0
761.0,Germany,Male,32,9,114182.51,2,0,0,122094.07,1
689.0,Germany,Male,20,2,0.0,1,0,1,74624.68,0
631.0,Spain,Male,32,9,0.0,2,1,0,196009.15,0
626.0,Spain,Male,35,7,139456.7,1,1,0,149775.93,0
693.0,Spain,Male,43,3,0.0,1,1,1,189799.61,0
687.0,Germany,Female,46,0,130781.95,2,1,1,1914.9,0
590.0,Germany,Female,30,10,144178.85,2,1,1,13431.98,0
525.0,France,Female,24,7,109852.0,2,1,1,19600.07,0
720.0,Germany,Female,33,10,159589.85,1,1,1,110418.86,0
649.0,Spain,Female,41,2,59042.77,1,0,1,151589.38,0
566.0,France,Female,47,7,93498.72,1,1,0,113772.81,0
631.0,France,Male,18,7,174957.52,1,1,1,106185.83,0
584.0,France,Female,24,10,108440.04,2,1,0,185501.64,1
662.0,France,Female,34,9,178886.83,2,1,0,38707.92,0
494.0,Spain,Male,39,9,66654.82,1,0,0,99945.19,0
735.0,France,Male,33,5,183832.28,2,1,1,59142.96,0
716.0,Germany,Female,51,5,23264.14,2,1,0,67272.0,0
751.0,France,Female,29,0,132623.28,2,0,0,75572.21,0
592.0,Spain,Female,22,9,0.0,2,1,1,167485.39,0
548.0,France,Female,36,6,89807.8,1,1,1,186828.01,0
633.0,Spain,Female,22,1,112299.32,2,1,1,101101.57,0
850.0,France,Male,24,1,0.0,1,1,1,84602.13,0
439.0,France,Female,52,2,0.0,2,1,0,41381.08,0
708.0,France,Female,44,7,0.0,1,0,0,115017.4,0
702.0,Germany,Male,35,6,123189.8,2,1,0,24573.03,0
773.0,France,Male,46,3,18586.28,2,1,0,68295.96,0
850.0,France,Male,40,0,0.0,1,1,1,28419.41,0
584.0,Germany,Male,48,0,0.0,2,1,1,11034.44,1
633.0,Spain,Female,42,8,154941.29,2,0,1,145216.3,0
636.0,France,Female,45,9,76278.17,3,1,0,26474.47,1
578.0,Germany,Female,54,5,133332.19,1,0,1,156258.25,1
680.0,France,Female,24,4,0.0,1,0,0,30731.75,0
665.0,France,Female,59,6,107149.01,1,0,1,90071.95,0
643.0,France,Female,36,7,0.0,1,1,0,158270.05,1
713.0,Germany,Male,26,5,44610.25,1,0,1,160091.05,0
809.0,Spain,Male,52,1,0.0,2,0,1,149834.98,0
655.0,France,Female,42,5,87784.87,2,1,1,14347.49,0
539.0,Spain,Male,51,2,42203.39,1,0,0,127393.52,0
427.0,Spain,Male,27,10,0.0,1,1,1,170070.23,0
850.0,Germany,Female,40,8,93868.85,2,1,0,107451.55,1
707.0,France,Female,47,7,0.0,1,1,0,114743.76,0
771.0,Spain,Female,63,8,0.0,1,1,0,138112.88,0
630.0,Spain,Male,44,0,85540.63,2,1,0,21187.35,0
728.0,France,Male,18,6,0.0,1,1,0,48566.12,0
622.0,Germany,Male,25,0,0.0,2,1,1,102760.92,0
666.0,Germany,Male,23,5,0.0,2,1,0,86324.42,0
704.0,France,Male,45,3,52807.22,2,1,0,158195.88,0
576.0,France,Female,44,8,0.0,1,1,1,37129.71,0
735.0,France,Female,72,10,77910.24,1,1,0,75692.06,0
445.0,Germany,Male,31,0,0.0,2,0,1,18205.81,0
683.0,Spain,Female,49,4,0.0,2,1,1,175195.15,0
532.0,Germany,Female,40,6,0.0,1,1,1,18410.93,0
605.0,Spain,Female,57,1,165920.62,2,1,1,72407.72,0
710.0,Germany,Female,44,3,52792.25,1,1,0,97686.97,0
850.0,Germany,Female,39,10,130550.06,1,1,0,86337.98,0
818.0,France,Female,38,7,143765.92,1,0,1,33712.67,0
459.0,France,Male,28,3,0.0,2,0,0,194447.32,0
531.0,Germany,Male,21,0,82525.77,1,1,1,92717.49,0
595.0,France,Male,44,8,81449.11,2,1,0,139034.33,0
678.0,Germany,Female,50,6,96114.76,1,1,1,52052.78,0
717.0,France,Male,38,10,144056.31,2,1,0,92298.24,1
625.0,France,Male,44,4,116733.48,1,0,1,190790.61,0
656.0,France,Female,24,2,82093.24,1,0,0,28089.81,0
717.0,Germany,Male,65,0,206095.74,1,1,1,54336.83,0
652.0,France,Female,50,3,133992.15,4,0,1,173057.53,1
720.0,France,Female,39,2,0.0,1,1,1,177443.54,0
717.0,France,Female,40,10,74206.36,1,1,0,165817.96,0
757.0,France,Male,28,2,163748.04,1,0,0,95592.93,1
850.0,France,Female,27,10,0.0,1,0,1,122075.44,0
712.0,France,Male,41,3,68832.28,1,0,0,110318.05,0
585.0,Spain,Female,41,9,79475.3,2,0,1,94393.56,0
513.0,Spain,Male,29,7,0.0,2,1,0,84024.7,0
697.0,France,Male,34,2,197701.75,2,1,1,175940.2,0
700.0,France,Male,50,8,36880.55,1,1,0,115086.91,0
632.0,Spain,Female,39,1,0.0,1,0,1,106204.99,1
743.0,Germany,Male,32,8,131782.79,1,1,0,14806.12,0
692.0,Germany,Female,63,10,84422.53,1,1,1,139294.8,1
691.0,Germany,Male,32,1,58844.87,1,1,0,34793.75,0
581.0,Spain,Male,46,1,0.0,1,1,0,115293.92,0
521.0,France,Male,42,1,194433.29,2,1,1,125498.26,0
697.0,Germany,Male,19,7,41716.49,1,1,0,23749.08,0
593.0,France,Male,48,5,91696.17,1,0,1,193546.76,0
549.0,Spain,Male,41,2,0.0,2,0,0,107231.82,0
634.0,France,Male,32,9,44872.25,2,1,0,58916.68,1
564.0,Germany,Male,54,4,48810.15,1,1,1,141117.2,0
654.0,France,Female,40,7,108943.66,1,0,1,37753.93,0
683.0,Spain,Female,44,9,0.0,1,0,1,45086.2,0
596.0,Germany,Female,20,8,0.0,1,1,1,100369.41,0
571.0,Spain,Female,26,2,125591.55,1,0,0,51449.76,0
543.0,Germany,Male,64,4,0.0,1,1,1,113089.26,0
587.0,Germany,Female,48,9,42621.75,4,0,1,167115.02,1
618.0,France,Male,32,10,161584.58,1,0,1,195493.82,0
676.0,France,Female,31,9,0.0,1,1,0,145327.27,0
623.0,France,Male,31,6,92343.81,1,1,1,193634.53,0
666.0,Germany,Female,22,4,199067.85,1,1,0,187345.75,0
757.0,Spain,Female,37,1,126180.42,2,0,1,137724.44,0
578.0,France,Male,47,5,0.0,1,1,1,35680.09,0
457.0,France,Female,34,8,103765.26,1,0,1,43202.34,0
563.0,Spain,Female,24,10,115197.19,2,1,1,55906.03,0
624.0,Spain,Male,40,1,91958.32,1,1,1,167944.92,0
692.0,France,Female,30,9,124737.9,1,1,0,128391.96,0
740.0,France,Male,59,9,83314.02,2,1,0,106629.54,0
697.0,France,Male,24,4,115653.3,2,1,1,55474.74,0
577.0,France,Female,38,10,0.0,2,1,1,13512.02,0
529.0,Spain,Male,53,7,106130.94,2,1,1,96250.98,0
550.0,France,Female,36,7,0.0,2,1,0,128258.34,0
587.0,France,Male,40,10,102236.43,2,0,0,149671.83,1
704.0,France,Male,64,6,0.0,2,1,0,131959.24,1
608.0,France,Male,30,1,148265.65,2,1,0,139981.78,0
650.0,France,Female,22,5,38819.52,2,1,0,1375.27,1
833.0,Spain,Female,51,4,198960.74,1,1,0,174975.97,1
808.0,Spain,Female,21,7,0.0,2,1,0,21693.65,0
641.0,Spain,Male,20,7,98800.74,1,1,0,135809.47,0
743.0,Spain,Male,46,1,109588.75,2,1,0,142880.11,0
423.0,France,Female,51,1,0.0,2,1,0,52891.61,1
781.0,Spain,Female,44,1,158616.94,2,1,1,62864.87,0
577.0,France,Female,53,8,0.0,1,1,1,32336.21,0
491.0,France,Female,40,2,0.0,2,0,0,75075.65,0
657.0,France,Female,31,9,57692.21,2,1,0,59350.42,0
781.0,Spain,Female,25,8,0.0,1,1,1,112584.7,0
521.0,Germany,Female,32,3,112561.56,2,1,1,187894.56,0
731.0,Germany,Male,35,0,0.0,1,1,0,136416.55,1
682.0,France,Male,18,10,19368.71,1,1,0,127563.94,1
701.0,France,Female,35,9,0.0,1,1,1,42495.9,0
743.0,France,Female,51,8,0.0,1,0,1,159859.68,0
637.0,Germany,Female,49,6,2605.82,2,1,1,191.66,0
690.0,Spain,Male,44,3,87897.54,2,0,0,194882.56,0
524.0,France,Male,32,8,151272.6,1,1,0,192384.68,0
594.0,Germany,Male,40,4,200604.58,1,1,1,178022.58,0
498.0,France,Male,39,1,0.0,2,1,1,45372.45,1
610.0,France,Female,44,3,0.0,2,1,1,94207.96,0
815.0,France,Male,32,3,0.0,2,1,1,27637.95,0
850.0,France,Female,42,9,0.0,2,1,0,92044.64,0
704.0,France,Male,35,1,0.0,1,1,1,185316.2,0
631.0,France,Female,36,3,0.0,1,0,0,161432.91,1
452.0,France,Male,22,6,0.0,2,1,1,46756.59,0
732.0,France,Female,31,4,0.0,1,0,1,101095.37,0
586.0,France,Male,50,4,0.0,1,1,0,89859.0,0
750.0,Germany,Female,54,10,157491.03,1,0,1,56823.37,1
581.0,France,Male,18,3,132054.94,2,1,0,140286.86,0
630.0,France,Male,23,2,148002.63,1,1,0,199638.94,1
713.0,France,Female,28,2,126389.62,2,1,0,121865.69,1
600.0,Spain,Male,21,4,164798.25,2,1,1,185125.7,0
667.0,France,Male,36,9,0.0,2,1,1,160993.7,0
532.0,France,Female,41,3,45990.4,1,1,1,183302.43,0
658.0,Spain,Male,30,8,34786.91,1,1,0,28665.45,0
575.0,Spain,Male,42,0,61348.84,1,1,1,132133.83,0
828.0,France,Female,42,4,0.0,1,1,1,142035.52,0
833.0,Germany,Male,41,10,0.0,1,0,0,118911.28,0
708.0,France,Male,34,1,93037.41,2,0,1,41431.85,0
570.0,Germany,Male,32,1,0.0,1,1,0,3759.82,0
626.0,France,Female,39,5,70211.78,1,1,0,133559.01,0
676.0,France,Male,32,7,112338.65,2,1,0,51483.81,0
536.0,Spain,Male,43,0,0.0,2,1,0,3634.92,0
629.0,France,Female,37,3,206444.42,2,1,1,44695.94,0
821.0,Spain,Male,30,7,168315.91,1,1,1,65995.06,0
579.0,France,Female,34,6,0.0,1,0,1,85473.19,0
654.0,France,Female,31,1,0.0,1,1,1,143963.9,0
439.0,Germany,Female,26,8,0.0,1,1,1,181837.22,0
517.0,France,Female,42,1,0.0,1,1,0,77668.58,0
679.0,Spain,Female,38,6,0.0,1,1,1,53257.63,0
714.0,Germany,Male,18,5,74369.59,1,0,0,45695.82,0
572.0,Spain,Female,50,10,0.0,2,1,0,14292.4,0
721.0,Germany,Female,34,9,0.0,1,1,1,199723.19,0
611.0,France,Male,52,8,0.0,4,1,1,69197.79,0
696.0,Germany,Female,33,9,64853.26,1,1,0,122181.44,1
617.0,Spain,Female,50,4,0.0,2,1,0,136688.38,1
623.0,France,Female,49,9,38501.45,2,1,0,42151.27,0
660.0,Spain,Male,26,10,49718.07,2,0,0,197277.7,1
524.0,France,Male,36,6,0.0,2,1,0,19714.37,0
684.0,Germany,Male,29,1,93404.29,2,1,1,81213.55,0
519.0,Spain,Male,46,9,181273.78,1,1,0,110466.02,0
648.0,France,Male,29,2,0.0,2,1,1,184488.85,0
713.0,Spain,Female,37,0,68346.28,1,1,1,20053.3,0
701.0,France,Male,45,4,0.0,1,0,0,54388.66,0
562.0,Spain,Male,44,10,114442.63,1,1,1,176960.09,0
603.0,Germany,Female,32,7,0.0,2,1,0,53298.37,1
807.0,Spain,Male,37,0,146060.23,2,0,0,132906.51,0
651.0,Spain,Female,21,6,83079.15,2,0,1,62717.49,0
499.0,France,Female,50,5,0.0,1,1,0,116995.77,0
748.0,Spain,Male,45,4,143444.24,1,0,1,104882.97,1
586.0,Germany,Male,57,0,0.0,2,1,1,101444.93,0
685.0,France,Female,36,2,117202.76,2,0,0,12677.7,1
707.0,Germany,Female,41,5,119376.6,1,1,0,67400.03,0
687.0,France,Male,19,2,0.0,2,1,0,39246.34,0
689.0,Spain,Female,51,3,50114.97,1,0,1,142307.01,0
581.0,France,Male,38,9,0.0,1,1,0,18730.86,0
585.0,France,Female,34,6,0.0,1,1,0,148070.61,0
531.0,Spain,Male,31,9,0.0,2,1,0,177372.39,0
554.0,France,Male,24,0,0.0,1,1,1,31393.89,0
671.0,France,Male,18,9,90008.27,1,0,0,34283.85,0
740.0,France,Male,25,10,119206.82,1,0,0,100740.38,0
603.0,France,Female,42,5,160857.07,1,1,1,1358.94,0
664.0,France,Male,34,6,91403.02,1,1,0,152209.24,0
743.0,France,Female,30,0,33423.81,1,1,1,190760.9,0
489.0,France,Female,29,7,89925.17,2,0,1,114657.99,0
639.0,France,Female,27,10,138427.99,2,1,0,182571.69,0
665.0,France,Female,35,4,0.0,4,1,1,189459.79,1
706.0,Spain,Female,45,7,0.0,2,1,0,162175.39,1
802.0,France,Female,34,4,55261.67,1,1,0,58457.34,0
659.0,Spain,Male,36,10,0.0,1,1,1,101416.0,0
729.0,Germany,Female,25,8,102860.32,2,1,0,132933.81,1
697.0,France,Female,31,0,0.0,1,1,1,8564.77,0
608.0,France,Female,23,9,0.0,1,0,0,99112.15,0
630.0,Germany,Male,29,8,159799.53,1,1,0,112668.95,1
480.0,Spain,Male,19,8,0.0,2,1,1,34763.03,0
672.0,Spain,Female,33,4,227741.6,2,0,0,124776.05,0
591.0,Spain,Female,38,10,40023.61,2,0,0,198474.16,0
683.0,Germany,Male,41,5,65696.28,2,0,1,39744.59,0
738.0,France,Male,45,10,29228.74,1,0,0,24353.19,0
736.0,France,Female,19,2,119697.59,1,0,0,135977.92,0
564.0,Spain,Male,68,4,241609.9,1,1,0,75190.52,0
804.0,Spain,Female,46,0,0.0,1,1,1,81909.7,0
566.0,France,Male,33,5,96674.64,1,1,0,69601.52,1
554.0,Germany,Male,61,8,82777.44,1,1,1,136264.08,0
513.0,Spain,Female,18,9,177678.32,1,1,0,112464.42,0
698.0,France,Male,60,6,0.0,1,1,1,95353.91,0
612.0,Spain,Male,23,9,162091.69,1,1,1,77180.01,0
718.0,Germany,Male,57,2,0.0,1,1,1,5664.76,0
760.0,Germany,Male,36,9,0.0,1,1,1,171140.05,0
776.0,France,Male,56,3,147787.49,2,1,0,169407.35,0
654.0,Spain,Female,37,0,131954.95,2,0,1,172978.65,0
588.0,France,Female,39,7,95705.7,2,1,0,134190.69,0
519.0,France,Male,41,6,0.0,1,1,0,32849.13,0
723.0,France,Male,29,3,141569.51,1,0,1,127504.0,0
826.0,France,Female,44,2,0.0,2,0,1,199827.04,0
695.0,Spain,Male,48,9,0.0,3,1,0,49508.51,1
720.0,France,Male,28,1,78498.87,1,1,1,104393.7,0
674.0,Spain,Female,38,8,36783.89,2,0,1,119494.3,0
703.0,France,Male,44,10,0.0,2,1,0,116993.8,0
842.0,Spain,Female,42,5,141820.45,1,1,1,186804.98,0
658.0,Spain,Female,40,6,0.0,2,1,1,6925.01,0
657.0,Germany,Female,35,0,232649.62,1,1,1,33351.94,0
602.0,France,Male,50,9,252285.94,2,0,1,31311.28,0
718.0,France,Female,46,9,94611.46,2,1,1,48114.75,0
536.0,Spain,Female,53,7,0.0,1,1,0,10807.05,0
688.0,France,Male,18,1,0.0,1,1,1,165138.07,0
746.0,France,Male,25,8,54408.38,1,0,0,87247.47,0
452.0,Germany,Male,18,8,157459.42,1,1,1,108662.78,0
652.0,Spain,Male,30,5,85363.54,3,1,0,69315.45,1
503.0,Germany,Male,47,4,173895.28,1,1,1,44742.6,0
620.0,France,Male,23,9,105372.02,2,1,1,64856.86,0
688.0,France,Male,47,8,150832.32,1,0,0,98354.05,0
820.0,France,Male,20,10,0.0,2,0,1,138957.38,0
524.0,Germany,Female,45,3,169209.46,2,0,1,36886.59,1
720.0,France,Female,43,6,130439.63,4,1,0,184160.64,1
637.0,France,Male,41,6,127138.41,1,1,1,33548.25,0
630.0,France,Female,41,1,0.0,2,1,0,39483.8,0
652.0,France,Female,34,3,70722.24,2,0,0,110281.24,0
712.0,France,Male,53,3,0.0,1,1,0,91278.68,0
764.0,Germany,Male,38,2,130562.15,1,1,1,109649.28,0
709.0,France,Male,42,10,0.0,1,1,0,36229.48,0
585.0,France,Male,36,9,0.0,1,1,1,143809.89,0
782.0,France,Male,21,7,0.0,2,1,0,69315.78,0
773.0,France,Female,30,7,78612.32,2,1,1,109893.3,0
549.0,Germany,Female,39,5,93535.95,1,1,0,110591.82,1
595.0,Spain,Female,34,10,151545.73,4,1,1,30334.56,1
571.0,France,Male,40,1,0.0,1,1,0,112690.86,0
616.0,France,Female,50,10,159096.86,2,0,0,72102.15,0
527.0,France,Male,43,4,34167.43,1,1,1,70690.41,0
674.0,France,Male,48,9,0.0,2,1,0,69847.98,0
690.0,Spain,Male,39,7,67726.35,1,1,1,81929.55,0
558.0,Germany,Male,41,7,0.0,1,1,0,75359.46,1
764.0,Spain,Male,35,4,115286.94,2,0,0,20897.93,1
623.0,France,Male,41,0,0.0,2,1,1,134135.18,0
636.0,Germany,Female,28,7,117646.46,2,0,1,115688.5,0
427.0,France,Male,46,10,0.0,1,0,0,84112.37,0
773.0,Spain,Female,50,8,88718.35,1,0,0,97187.39,0
630.0,Spain,Male,36,2,0.0,1,1,0,27032.76,0
682.0,France,Male,57,1,184163.92,1,1,1,155538.6,1
587.0,France,Female,59,6,145102.68,1,1,0,73918.01,0
592.0,France,Male,50,0,0.0,2,1,0,65258.62,0
696.0,Spain,Male,29,5,65944.49,1,0,1,161885.69,0
666.0,Spain,Male,22,9,22981.39,2,1,1,23914.24,0
797.0,France,Female,24,0,86670.53,1,1,1,32060.49,0
792.0,France,Female,39,1,46889.16,2,0,1,8776.7,0
550.0,France,Male,41,0,88874.03,2,1,1,36687.42,0
675.0,France,Male,57,5,53301.82,1,1,0,40206.44,1
544.0,Spain,Female,25,4,0.0,2,1,0,169691.37,0
536.0,Germany,Male,59,3,0.0,2,0,0,86905.91,1
703.0,France,Female,45,3,97519.07,2,1,1,27983.51,0
673.0,Spain,Female,40,8,164242.96,1,1,1,192263.78,0
501.0,Spain,Male,35,3,34175.03,1,1,1,173560.37,0
704.0,Spain,Male,40,0,0.0,1,0,1,114367.5,0
604.0,France,Male,44,7,0.0,1,1,1,193949.16,0
715.0,Spain,Male,29,2,0.0,2,0,1,30628.75,0
568.0,Germany,Female,43,0,85814.56,2,1,0,25729.53,1
563.0,France,Female,38,9,61178.89,1,1,0,184520.14,0
486.0,Germany,Male,31,6,0.0,1,1,1,131837.02,0
650.0,Germany,Male,54,4,0.0,1,1,1,176912.2,0
549.0,France,Female,61,7,0.0,1,1,1,32620.62,0
671.0,Spain,Female,42,8,95462.22,2,1,0,30698.39,1
596.0,France,Female,33,8,40223.3,2,1,0,95869.2,0
524.0,France,Female,22,4,68466.71,1,1,0,76753.46,0
773.0,France,Female,29,1,113240.74,2,1,1,176457.14,0
768.0,France,Male,46,5,36413.72,2,1,0,187816.85,0
536.0,France,Male,44,4,121027.75,2,1,1,89496.18,0
645.0,France,Female,31,7,40101.59,1,1,1,144114.71,0
687.0,France,Female,40,0,18890.33,2,1,0,159465.03,0
548.0,France,Male,57,6,0.0,2,1,0,5841.46,0
579.0,Germany,Male,36,7,101699.6,1,1,1,103074.9,0
728.0,France,Female,34,8,85365.57,1,1,1,125668.1,0
742.0,France,Female,45,5,168459.27,3,0,0,46558.12,1
458.0,Spain,Male,37,10,0.0,1,1,1,61523.49,0
506.0,Germany,Male,44,9,0.0,2,1,0,52070.98,1
779.0,Germany,Male,51,10,70656.67,1,1,1,60917.76,0
576.0,Germany,Male,57,10,0.0,3,1,1,58188.7,1
745.0,France,Female,32,2,116175.79,2,0,0,113100.81,0
636.0,France,Female,49,9,0.0,1,0,0,191170.22,0
521.0,Spain,Female,37,2,0.0,2,1,1,155090.97,0
669.0,Spain,Female,34,8,65415.43,1,1,1,176577.64,0
702.0,Spain,Male,44,9,38261.44,2,0,0,148868.2,1
728.0,France,Female,28,3,0.0,1,1,1,147438.15,0
579.0,France,Female,35,4,204133.5,1,0,1,121137.31,1
604.0,Spain,Male,41,1,45994.29,2,1,1,62610.79,0
546.0,France,Male,35,8,181358.66,2,0,1,102257.19,0
572.0,France,Female,58,6,0.0,2,1,1,186935.43,0
618.0,Germany,Female,41,7,70959.21,3,1,1,41896.87,1
547.0,Germany,Female,53,4,0.0,1,1,0,114501.11,0
404.0,France,Female,22,7,0.0,2,1,0,8032.19,1
538.0,Germany,Female,38,0,0.0,1,1,1,64566.04,0
686.0,Germany,Female,52,10,0.0,2,1,0,69843.96,0
693.0,Germany,Male,29,10,93483.3,1,1,0,47153.58,0
650.0,Spain,Male,37,6,84034.92,2,0,1,95114.21,0
460.0,France,Male,34,1,0.0,1,1,1,86891.55,0
652.0,Spain,Male,46,0,0.0,1,1,1,168692.0,0
624.0,Germany,Male,23,2,72871.97,2,1,1,58556.27,0
690.0,Germany,Male,43,1,0.0,1,1,1,183179.04,0
597.0,France,Male,57,2,51444.67,2,0,0,160821.68,0
566.0,France,Male,54,10,47948.95,1,1,0,136312.86,0
670.0,Germany,Female,46,2,0.0,4,1,0,129325.4,1
695.0,Germany,Male,32,10,0.0,1,1,0,8759.62,0
561.0,Spain,Male,25,3,92174.19,2,1,1,70403.19,0
631.0,France,Female,43,6,65370.28,2,0,1,37955.05,0
823.0,France,Female,42,5,102976.01,1,1,0,19579.09,1
672.0,Spain,Female,26,9,201641.98,2,1,1,172829.1,0
698.0,Spain,Female,19,1,125168.29,1,0,0,1748.62,1
720.0,France,Male,25,0,0.0,2,0,0,112454.88,0
651.0,Germany,Female,31,1,57131.59,2,1,1,74869.15,0
690.0,Spain,Female,26,0,0.0,1,1,1,92140.16,0
761.0,France,Female,58,7,0.0,2,1,0,74767.29,0
590.0,Spain,Male,55,4,0.0,1,1,0,126648.91,0
626.0,Germany,Male,18,8,35494.16,2,1,0,109308.71,0
679.0,Germany,Male,40,4,13276.51,2,0,0,63854.96,0
726.0,France,Male,55,0,129549.0,2,1,1,101067.7,0
519.0,Spain,Female,47,5,183193.37,2,1,0,55214.87,0
682.0,Spain,Male,24,3,0.0,2,1,1,123754.94,0
526.0,Germany,Female,31,3,0.0,1,1,1,19149.17,0
629.0,France,Female,21,6,0.0,2,0,1,168649.73,0
557.0,France,Male,28,9,0.0,1,1,0,88551.24,0
549.0,Spain,Female,39,9,62716.03,2,1,0,133137.5,1
779.0,France,Female,41,0,254332.07,2,1,1,54280.53,0
532.0,France,Female,41,0,107143.41,1,1,1,139248.17,0
576.0,Spain,Female,34,9,101168.05,2,1,1,190780.48,0
721.0,Germany,Male,18,7,152828.89,1,1,0,122876.33,1
736.0,Spain,Male,41,0,227979.66,1,1,1,187929.25,0
609.0,Spain,Female,32,3,119308.13,1,1,1,3077.28,0
818.0,Germany,Female,49,2,178068.16,2,1,0,6205.1,1
673.0,Germany,Female,44,5,0.0,1,0,1,73700.13,0
689.0,Spain,Male,33,2,0.0,1,1,0,10762.71,1
774.0,Germany,Male,25,4,88168.8,1,0,1,123484.35,0
711.0,France,Female,30,5,58656.59,2,0,1,144384.41,0
719.0,Germany,Male,24,6,0.0,2,0,0,82293.16,1
691.0,France,Female,18,0,161844.89,1,1,1,184891.02,0
658.0,France,Male,35,8,27482.39,2,1,0,34687.9,1
558.0,France,Male,49,0,82362.48,1,1,1,132716.25,0
466.0,France,Male,37,8,0.0,2,1,1,94841.18,0
755.0,Germany,Male,42,2,0.0,1,1,1,73736.54,0
689.0,France,Male,24,2,149757.73,1,1,1,10672.92,0
793.0,France,Male,34,5,83221.33,2,1,0,67995.9,0
627.0,Spain,Male,56,5,206716.35,2,0,1,8437.46,0
531.0,Germany,Male,31,9,172179.91,1,1,0,22815.08,0
579.0,Germany,Male,34,4,151674.4,1,0,0,53737.94,0
573.0,France,Male,48,2,0.0,1,1,0,5754.02,0
504.0,France,Male,41,9,0.0,1,1,1,194523.13,0
745.0,Germany,Male,47,1,0.0,1,1,1,57322.67,0
715.0,France,Male,33,9,10038.35,2,0,0,165580.21,0
617.0,France,Male,49,10,99796.97,2,1,0,60948.94,1
605.0,France,Female,41,9,51811.03,3,0,1,196605.01,0
656.0,France,Male,23,10,0.0,2,1,1,122449.71,0
689.0,Germany,Male,29,3,47133.97,1,0,0,89829.44,0
651.0,France,Female,43,0,0.0,1,1,1,194366.44,0
774.0,France,Female,53,7,60716.65,2,1,1,195260.62,0
703.0,Spain,Female,35,8,0.0,1,1,1,181847.62,0
647.0,France,Male,36,10,73712.54,1,0,1,159196.28,0
600.0,Spain,Male,48,7,0.0,2,1,1,29286.38,0
691.0,France,Male,25,7,9979.02,2,1,1,91803.76,0
728.0,Spain,Male,24,4,164966.33,1,0,0,117800.12,0
